inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
1.0,1.0,2019042501.0,201900558.0,0.0,608385,605446,L,R,Flyout,3
1.0,0.0,2019042502.0,201900558.0,0.0,605412,622491,L,R,Walk,0
1.0,0.0,2019042503.0,201900558.0,0.0,519390,622491,L,R,Walk,0
1.0,0.0,2019042504.0,201900558.0,0.0,446334,622491,R,R,Strikeout,1
1.0,0.0,2019042505.0,201900558.0,0.0,474832,622491,L,R,Forceout,2
1.0,0.0,2019042506.0,201900558.0,0.0,607776,622491,R,R,Groundout,3
2.0,1.0,2019042507.0,201900558.0,0.0,624577,605446,R,R,Flyout,1
2.0,1.0,2019042508.0,201900558.0,0.0,518618,605446,L,R,Field Error,1
2.0,1.0,2019042509.0,201900558.0,0.0,578428,605446,R,R,Single,1
2.0,1.0,2019042510.0,201900558.0,0.0,622491,605446,R,R,Bunt Pop Out,2
2.0,1.0,2019042511.0,201900558.0,0.0,571466,605446,L,R,Single,2
2.0,1.0,2019042512.0,201900558.0,0.0,669222,605446,R,R,Triple,2
2.0,1.0,2019042513.0,201900558.0,0.0,458015,605446,L,R,Walk,2
2.0,1.0,2019042514.0,201900558.0,0.0,553993,605446,R,R,Fan Interference,2
2.0,1.0,2019042515.0,201900558.0,0.0,608385,605446,L,R,Groundout,3
2.0,0.0,2019042516.0,201900558.0,4.0,543063,622491,L,R,Groundout,1
2.0,0.0,2019042517.0,201900558.0,4.0,592122,622491,R,R,Strikeout,2
2.0,0.0,2019042518.0,201900558.0,4.0,621453,622491,L,R,Strikeout,3
3.0,1.0,2019042519.0,201900558.0,0.0,624577,605446,R,R,Field Error,0
3.0,1.0,2019042520.0,201900558.0,0.0,518618,605446,L,R,Pop Out,1
3.0,1.0,2019042521.0,201900558.0,0.0,578428,605446,R,R,Groundout,2
3.0,1.0,2019042522.0,201900558.0,0.0,622491,605446,R,R,Strikeout,3
3.0,0.0,2019042523.0,201900558.0,4.0,605446,622491,R,R,Strikeout,1
3.0,0.0,2019042524.0,201900558.0,4.0,605412,622491,L,R,Strikeout,2
3.0,0.0,2019042525.0,201900558.0,4.0,519390,622491,L,R,Single,2
3.0,0.0,2019042526.0,201900558.0,4.0,446334,622491,R,R,Flyout,3
4.0,1.0,2019042527.0,201900558.0,0.0,571466,605446,L,R,Walk,0
4.0,1.0,2019042528.0,201900558.0,0.0,669222,605446,R,R,Single,0
4.0,1.0,2019042529.0,201900558.0,0.0,458015,605446,L,R,Flyout,1
4.0,1.0,2019042530.0,201900558.0,0.0,553993,605446,R,R,Groundout,2
4.0,1.0,2019042531.0,201900558.0,0.0,608385,605446,L,R,Groundout,3
4.0,0.0,2019042532.0,201900558.0,4.0,474832,622491,L,R,Walk,0
4.0,0.0,2019042533.0,201900558.0,4.0,607776,622491,R,R,Strikeout,1
4.0,0.0,2019042534.0,201900558.0,4.0,543063,622491,L,R,Forceout,2
4.0,0.0,2019042535.0,201900558.0,4.0,592122,622491,R,R,Strikeout,3
5.0,1.0,2019042536.0,201900558.0,0.0,624577,605446,R,R,Groundout,1
5.0,1.0,2019042537.0,201900558.0,0.0,518618,605446,L,R,Walk,1
5.0,1.0,2019042538.0,201900558.0,0.0,578428,605446,R,R,Pop Out,2
5.0,1.0,2019042539.0,201900558.0,0.0,622491,605446,R,R,Lineout,3
5.0,0.0,2019042540.0,201900558.0,4.0,621453,622491,L,R,Groundout,1
5.0,0.0,2019042541.0,201900558.0,4.0,456781,622491,R,R,Strikeout,2
5.0,0.0,2019042542.0,201900558.0,4.0,605412,622491,L,R,Walk,2
5.0,0.0,2019042543.0,201900558.0,4.0,519390,622491,L,R,Double,2
5.0,0.0,2019042544.0,201900558.0,4.0,446334,622491,R,R,Groundout,3
6.0,1.0,2019042545.0,201900558.0,0.0,571466,543883,L,R,Groundout,1
6.0,1.0,2019042546.0,201900558.0,0.0,669222,543883,R,R,Strikeout,2
6.0,1.0,2019042547.0,201900558.0,0.0,458015,543883,L,R,Groundout,3
6.0,0.0,2019042548.0,201900558.0,4.0,474832,622491,L,R,Walk,0
6.0,0.0,2019042549.0,201900558.0,4.0,607776,622491,R,R,Strikeout,1
6.0,0.0,2019042550.0,201900558.0,4.0,543063,622491,L,R,Strikeout,2
6.0,0.0,2019042551.0,201900558.0,4.0,592122,622491,R,R,Strikeout,3
7.0,1.0,2019042552.0,201900558.0,0.0,553993,543883,R,R,Strikeout,1
7.0,1.0,2019042553.0,201900558.0,0.0,608385,543883,L,R,Strikeout,2
7.0,1.0,2019042554.0,201900558.0,0.0,624577,543883,R,R,Single,2
7.0,1.0,2019042555.0,201900558.0,0.0,518618,543883,L,R,Flyout,3
7.0,0.0,2019042556.0,201900558.0,4.0,621453,435043,L,L,Strikeout,1
7.0,0.0,2019042557.0,201900558.0,4.0,607680,435043,R,L,Groundout,2
7.0,0.0,2019042558.0,201900558.0,4.0,605412,435043,L,L,Double,2
7.0,0.0,2019042559.0,201900558.0,4.0,519390,435043,L,L,Single,2
7.0,0.0,2019042560.0,201900558.0,4.0,446334,547179,R,R,Forceout,3
8.0,1.0,2019042561.0,201900558.0,0.0,578428,473879,R,R,Groundout,1
8.0,1.0,2019042562.0,201900558.0,0.0,606299,473879,R,R,Flyout,2
8.0,1.0,2019042563.0,201900558.0,0.0,571466,473879,L,R,Strikeout,3
8.0,0.0,2019042564.0,201900558.0,4.0,474832,547179,L,R,Groundout,1
8.0,0.0,2019042565.0,201900558.0,4.0,607776,547179,R,R,Groundout,2
8.0,0.0,2019042566.0,201900558.0,4.0,543063,547179,L,R,Walk,2
8.0,0.0,2019042567.0,201900558.0,4.0,592122,547179,R,R,Forceout,3
9.0,1.0,2019042568.0,201900558.0,0.0,669222,664157,R,L,Flyout,1
9.0,1.0,2019042569.0,201900558.0,0.0,458015,664157,L,L,Hit By Pitch,1
9.0,1.0,2019042570.0,201900558.0,0.0,553993,664157,R,L,Single,1
9.0,1.0,2019042571.0,201900558.0,0.0,608385,664157,L,L,Groundout,2
9.0,1.0,2019042572.0,201900558.0,0.0,624577,664157,R,L,Single,2
9.0,1.0,2019042573.0,201900558.0,0.0,571657,664157,R,L,Single,2
9.0,1.0,2019042574.0,201900558.0,0.0,578428,664157,R,L,Groundout,3
9.0,0.0,2019042575.0,201900558.0,7.0,621453,593974,L,L,Groundout,1
9.0,0.0,2019042576.0,201900558.0,7.0,467055,593974,R,L,Groundout,2
9.0,0.0,2019042577.0,201900558.0,7.0,605412,593974,L,L,Walk,2
9.0,0.0,2019042578.0,201900558.0,7.0,519390,593974,L,L,Groundout,3
1.0,1.0,2019042579.0,201900559.0,0.0,596019,593423,L,R,Single,0
1.0,1.0,2019042580.0,201900559.0,0.0,543401,593423,L,R,Lineout,1
1.0,1.0,2019042581.0,201900559.0,0.0,608070,593423,L,R,Strikeout,2
1.0,1.0,2019042582.0,201900559.0,0.0,467793,593423,L,R,Groundout,3
1.0,0.0,2019042583.0,201900559.0,0.0,543760,594736,R,R,Double,0
1.0,0.0,2019042584.0,201900559.0,0.0,595777,594736,L,R,Groundout,1
1.0,0.0,2019042585.0,201900559.0,0.0,656305,594736,R,R,Pop Out,2
1.0,0.0,2019042586.0,201900559.0,0.0,434778,594736,L,R,Walk,2
1.0,0.0,2019042587.0,201900559.0,0.0,621566,594736,L,R,Strikeout,3
2.0,1.0,2019042588.0,201900559.0,1.0,471865,593423,L,R,Double,0
2.0,1.0,2019042589.0,201900559.0,1.0,641343,593423,L,R,Double,0
2.0,1.0,2019042590.0,201900559.0,1.0,571980,593423,L,R,Single,0
2.0,1.0,2019042591.0,201900559.0,1.0,608700,593423,R,R,Grounded Into DP,2
2.0,1.0,2019042592.0,201900559.0,1.0,547982,593423,L,R,Single,2
2.0,1.0,2019042593.0,201900559.0,1.0,596019,593423,L,R,Groundout,3
2.0,0.0,2019042594.0,201900559.0,2.0,572039,594736,R,R,Lineout,1
2.0,0.0,2019042595.0,201900559.0,2.0,657656,594736,R,R,Strikeout,2
2.0,0.0,2019042596.0,201900559.0,2.0,543257,594736,L,R,Double,2
2.0,0.0,2019042597.0,201900559.0,2.0,572033,594736,R,R,Single,2
2.0,0.0,2019042598.0,201900559.0,2.0,543760,594736,R,R,Flyout,3
3.0,1.0,2019042599.0,201900559.0,2.0,543401,593423,L,R,Strikeout,1
3.0,1.0,2019042600.0,201900559.0,2.0,608070,593423,L,R,Single,1
3.0,1.0,2019042601.0,201900559.0,2.0,467793,593423,L,R,Strikeout,3
3.0,0.0,2019042602.0,201900559.0,2.0,595777,594736,L,R,Groundout,1
3.0,0.0,2019042603.0,201900559.0,2.0,656305,594736,R,R,Walk,1
3.0,0.0,2019042604.0,201900559.0,2.0,434778,594736,L,R,Lineout,2
3.0,0.0,2019042605.0,201900559.0,2.0,621566,594736,L,R,Hit By Pitch,2
3.0,0.0,2019042606.0,201900559.0,2.0,572039,594736,R,R,Walk,2
3.0,0.0,2019042607.0,201900559.0,2.0,657656,594736,R,R,Strikeout,3
4.0,1.0,2019042608.0,201900559.0,2.0,471865,593423,L,R,Groundout,1
4.0,1.0,2019042609.0,201900559.0,2.0,641343,593423,L,R,Strikeout,2
4.0,1.0,2019042610.0,201900559.0,2.0,571980,593423,L,R,Double,2
4.0,1.0,2019042611.0,201900559.0,2.0,608700,593423,R,R,Pop Out,3
4.0,0.0,2019042612.0,201900559.0,2.0,543257,519096,L,R,Lineout,1
4.0,0.0,2019042613.0,201900559.0,2.0,572033,519096,R,R,Single,1
4.0,0.0,2019042614.0,201900559.0,2.0,543760,519096,R,R,Grounded Into DP,3
5.0,1.0,2019042615.0,201900559.0,2.0,547982,593423,L,R,Strikeout,1
5.0,1.0,2019042616.0,201900559.0,2.0,596019,593423,L,R,Groundout,2
5.0,1.0,2019042617.0,201900559.0,2.0,543401,593423,L,R,Walk,2
5.0,1.0,2019042618.0,201900559.0,2.0,608070,593423,L,R,Flyout,3
5.0,0.0,2019042619.0,201900559.0,2.0,595777,519096,L,R,Groundout,1
5.0,0.0,2019042620.0,201900559.0,2.0,656305,519096,R,R,Single,1
5.0,0.0,2019042621.0,201900559.0,2.0,434778,519096,L,R,Forceout,2
5.0,0.0,2019042622.0,201900559.0,2.0,621566,519096,L,R,Flyout,3
6.0,1.0,2019042623.0,201900559.0,2.0,467793,593423,L,R,Single,0
6.0,1.0,2019042624.0,201900559.0,2.0,471865,593423,L,R,Strikeout,1
6.0,1.0,2019042625.0,201900559.0,2.0,641343,593423,L,R,Pop Out,2
6.0,1.0,2019042626.0,201900559.0,2.0,571980,593423,L,R,Strikeout,3
6.0,0.0,2019042627.0,201900559.0,2.0,572039,519166,R,R,Flyout,1
6.0,0.0,2019042628.0,201900559.0,2.0,657656,519166,R,R,Home Run,1
6.0,0.0,2019042629.0,201900559.0,2.0,543257,519166,L,R,Walk,1
6.0,0.0,2019042630.0,201900559.0,2.0,572033,519166,R,R,Flyout,2
6.0,0.0,2019042631.0,201900559.0,2.0,543760,519166,R,R,Walk,2
6.0,0.0,2019042632.0,201900559.0,2.0,595777,519166,L,R,Pop Out,3
7.0,1.0,2019042633.0,201900559.0,3.0,608700,642152,R,R,Double,0
7.0,1.0,2019042634.0,201900559.0,3.0,547982,642152,L,R,Sac Bunt,1
7.0,1.0,2019042635.0,201900559.0,3.0,596019,642152,L,R,Sac Fly,2
7.0,1.0,2019042636.0,201900559.0,3.0,543401,642152,L,R,Single,2
7.0,1.0,2019042637.0,201900559.0,3.0,608070,642152,L,R,Walk,2
7.0,1.0,2019042638.0,201900559.0,3.0,467793,642152,L,R,Flyout,3
7.0,0.0,2019042639.0,201900559.0,3.0,656305,461325,R,R,Pop Out,1
7.0,0.0,2019042640.0,201900559.0,3.0,434778,461325,L,R,Groundout,2
7.0,0.0,2019042641.0,201900559.0,3.0,621566,461325,L,R,Lineout,3
8.0,1.0,2019042642.0,201900559.0,3.0,656669,488748,R,L,Strikeout,1
8.0,1.0,2019042643.0,201900559.0,3.0,641343,488748,L,L,Groundout,2
8.0,1.0,2019042644.0,201900559.0,3.0,571980,488748,L,L,Strikeout,3
8.0,0.0,2019042645.0,201900559.0,3.0,572039,643256,R,R,Single,0
8.0,0.0,2019042646.0,201900559.0,3.0,657656,643256,R,R,Grounded Into DP,2
8.0,0.0,2019042647.0,201900559.0,3.0,543257,643256,L,R,Walk,2
8.0,0.0,2019042648.0,201900559.0,3.0,572033,643256,R,R,Single,2
8.0,0.0,2019042649.0,201900559.0,3.0,543760,643256,R,R,Groundout,3
9.0,1.0,2019042650.0,201900559.0,3.0,608700,595014,R,R,Groundout,1
9.0,1.0,2019042651.0,201900559.0,3.0,547982,595014,L,R,Bunt Groundout,2
9.0,1.0,2019042652.0,201900559.0,3.0,596019,595014,L,R,Groundout,3
9.0,0.0,2019042653.0,201900559.0,3.0,595777,643256,L,R,Single,0
9.0,0.0,2019042654.0,201900559.0,3.0,656305,643256,R,R,Lineout,1
9.0,0.0,2019042655.0,201900559.0,3.0,640461,424144,R,L,Flyout,2
9.0,0.0,2019042656.0,201900559.0,3.0,621566,424144,L,L,Strikeout,3
10.0,1.0,2019042657.0,201900559.0,3.0,543401,595014,L,R,Pop Out,1
10.0,1.0,2019042658.0,201900559.0,3.0,608070,595014,L,R,Groundout,2
10.0,1.0,2019042659.0,201900559.0,3.0,467793,595014,L,R,Lineout,3
10.0,0.0,2019042660.0,201900559.0,3.0,572039,621295,R,R,Lineout,1
10.0,0.0,2019042661.0,201900559.0,3.0,657656,621295,R,R,Pop Out,2
10.0,0.0,2019042662.0,201900559.0,3.0,543257,621295,L,R,Strikeout,3
11.0,1.0,2019042663.0,201900559.0,3.0,656669,465657,R,R,Strikeout,1
11.0,1.0,2019042664.0,201900559.0,3.0,641343,465657,L,R,Groundout,2
11.0,1.0,2019042665.0,201900559.0,3.0,571980,465657,L,R,Flyout,3
11.0,0.0,2019042666.0,201900559.0,3.0,572033,621295,R,R,Strikeout,1
11.0,0.0,2019042667.0,201900559.0,3.0,543760,621295,R,R,Groundout,2
11.0,0.0,2019042668.0,201900559.0,3.0,595777,621295,L,R,Lineout,3
12.0,1.0,2019042669.0,201900559.0,3.0,608700,465657,R,R,Strikeout,1
12.0,1.0,2019042670.0,201900559.0,3.0,547982,465657,L,R,Strikeout,2
12.0,1.0,2019042671.0,201900559.0,3.0,596019,465657,L,R,Flyout,3
12.0,0.0,2019042672.0,201900559.0,3.0,656305,543272,R,L,Home Run,0
1.0,1.0,2019042673.0,201900560.0,0.0,592348,543606,L,R,Flyout,1
1.0,1.0,2019042674.0,201900560.0,0.0,621514,543606,L,R,Double,1
1.0,1.0,2019042675.0,201900560.0,0.0,592206,543606,R,R,Flyout,2
1.0,1.0,2019042676.0,201900560.0,0.0,408234,543606,R,R,Strikeout,3
1.0,0.0,2019042677.0,201900560.0,0.0,596146,475115,L,R,Lineout,1
1.0,0.0,2019042678.0,201900560.0,0.0,593871,475115,L,R,Lineout,2
1.0,0.0,2019042679.0,201900560.0,0.0,443558,475115,R,R,Groundout,3
2.0,1.0,2019042680.0,201900560.0,0.0,500135,543606,R,R,Pop Out,1
2.0,1.0,2019042681.0,201900560.0,0.0,600869,543606,L,R,Flyout,2
2.0,1.0,2019042682.0,201900560.0,0.0,605612,543606,L,R,Lineout,3
2.0,0.0,2019042683.0,201900560.0,0.0,592696,475115,L,R,Pop Out,1
2.0,0.0,2019042684.0,201900560.0,0.0,543068,475115,R,R,Groundout,2
2.0,0.0,2019042685.0,201900560.0,0.0,503556,475115,L,R,Strikeout,3
3.0,1.0,2019042686.0,201900560.0,0.0,606988,543606,R,R,Strikeout,1
3.0,1.0,2019042687.0,201900560.0,0.0,592444,543606,R,R,Pop Out,2
3.0,1.0,2019042688.0,201900560.0,0.0,592348,543606,L,R,Strikeout,3
3.0,0.0,2019042689.0,201900560.0,0.0,641598,475115,R,R,Walk,0
3.0,0.0,2019042690.0,201900560.0,0.0,570731,475115,R,R,Single,0
3.0,0.0,2019042691.0,201900560.0,0.0,621439,475115,R,R,Forceout,1
3.0,0.0,2019042692.0,201900560.0,0.0,596146,475115,L,R,Walk,1
3.0,0.0,2019042693.0,201900560.0,0.0,593871,475115,L,R,Double,1
3.0,0.0,2019042694.0,201900560.0,0.0,443558,475115,R,R,Walk,1
3.0,0.0,2019042695.0,201900560.0,0.0,592696,475115,L,R,Grounded Into DP,3
4.0,1.0,2019042696.0,201900560.0,2.0,621514,543606,L,R,Pop Out,1
4.0,1.0,2019042697.0,201900560.0,2.0,592206,543606,R,R,Groundout,2
4.0,1.0,2019042698.0,201900560.0,2.0,408234,543606,R,R,Flyout,3
4.0,0.0,2019042699.0,201900560.0,0.0,543068,475115,R,R,Flyout,1
4.0,0.0,2019042700.0,201900560.0,0.0,503556,475115,L,R,Hit By Pitch,1
4.0,0.0,2019042701.0,201900560.0,0.0,641598,475115,R,R,Home Run,1
4.0,0.0,2019042702.0,201900560.0,0.0,570731,475115,R,R,Groundout,2
4.0,0.0,2019042703.0,201900560.0,0.0,621439,475115,R,R,Flyout,3
5.0,1.0,2019042704.0,201900560.0,4.0,500135,543606,R,R,Strikeout,1
5.0,1.0,2019042705.0,201900560.0,4.0,600869,543606,L,R,Flyout,2
5.0,1.0,2019042706.0,201900560.0,4.0,605612,543606,L,R,Groundout,3
5.0,0.0,2019042707.0,201900560.0,0.0,596146,475115,L,R,Home Run,0
5.0,0.0,2019042708.0,201900560.0,0.0,593871,475115,L,R,Flyout,1
5.0,0.0,2019042709.0,201900560.0,0.0,443558,475115,R,R,Single,1
5.0,0.0,2019042710.0,201900560.0,0.0,592696,475115,L,R,Pop Out,2
5.0,0.0,2019042711.0,201900560.0,0.0,543068,475115,R,R,Strikeout,3
6.0,1.0,2019042712.0,201900560.0,5.0,606988,543606,R,R,Strikeout,1
6.0,1.0,2019042713.0,201900560.0,5.0,592444,543606,R,R,Lineout,2
6.0,1.0,2019042714.0,201900560.0,5.0,592348,543606,L,R,Groundout,3
6.0,0.0,2019042715.0,201900560.0,0.0,503556,475115,L,R,Single,0
6.0,0.0,2019042716.0,201900560.0,0.0,641598,475115,R,R,Walk,0
6.0,0.0,2019042717.0,201900560.0,0.0,570731,622505,R,R,Strikeout,1
6.0,0.0,2019042718.0,201900560.0,0.0,621439,622505,R,R,Walk,1
6.0,0.0,2019042719.0,201900560.0,0.0,596146,622505,L,R,Pop Out,2
6.0,0.0,2019042720.0,201900560.0,0.0,593871,622505,L,R,Walk,2
6.0,0.0,2019042721.0,201900560.0,0.0,443558,622505,R,R,Strikeout,3
7.0,1.0,2019042722.0,201900560.0,6.0,621514,543606,L,R,Flyout,1
7.0,1.0,2019042723.0,201900560.0,6.0,592206,543606,R,R,Flyout,2
7.0,1.0,2019042724.0,201900560.0,6.0,408234,543606,R,R,Lineout,3
7.0,0.0,2019042725.0,201900560.0,0.0,592696,621385,L,L,Flyout,1
7.0,0.0,2019042726.0,201900560.0,0.0,543068,621385,R,L,Single,1
7.0,0.0,2019042727.0,201900560.0,0.0,501303,621385,R,L,Pop Out,2
7.0,0.0,2019042728.0,201900560.0,0.0,641598,621385,R,L,Walk,2
7.0,0.0,2019042729.0,201900560.0,0.0,570731,621385,R,L,Groundout,3
8.0,1.0,2019042730.0,201900560.0,6.0,500135,543483,R,R,Strikeout,1
8.0,1.0,2019042731.0,201900560.0,6.0,600869,543483,L,R,Strikeout,2
8.0,1.0,2019042732.0,201900560.0,6.0,605612,543483,L,R,Groundout,3
8.0,0.0,2019042733.0,201900560.0,0.0,621439,571656,R,R,Strikeout,1
8.0,0.0,2019042734.0,201900560.0,0.0,596146,571656,L,R,Groundout,2
8.0,0.0,2019042735.0,201900560.0,0.0,593871,571656,L,R,Lineout,3
9.0,1.0,2019042736.0,201900560.0,6.0,606988,622864,R,R,Single,0
9.0,1.0,2019042737.0,201900560.0,6.0,592444,622864,R,R,Single,0
9.0,1.0,2019042738.0,201900560.0,6.0,641525,622864,R,R,Strikeout,1
9.0,1.0,2019042739.0,201900560.0,6.0,621514,622864,L,R,Forceout,2
9.0,1.0,2019042740.0,201900560.0,6.0,592206,622864,R,R,Lineout,3
1.0,1.0,2019042741.0,201900561.0,0.0,434158,554430,L,R,Strikeout,1
1.0,1.0,2019042742.0,201900561.0,0.0,445988,554430,R,R,Strikeout,2
1.0,1.0,2019042743.0,201900561.0,0.0,516770,554430,R,R,Groundout,3
1.0,0.0,2019042744.0,201900561.0,0.0,643446,641154,L,R,Single,0
1.0,0.0,2019042745.0,201900561.0,0.0,605204,641154,R,R,Single,1
1.0,0.0,2019042746.0,201900561.0,0.0,429664,641154,L,R,Single,1
1.0,0.0,2019042747.0,201900561.0,0.0,624413,641154,R,R,Walk,1
1.0,0.0,2019042748.0,201900561.0,0.0,624424,641154,L,R,Single,1
1.0,0.0,2019042749.0,201900561.0,0.0,467092,641154,R,R,Single,1
1.0,0.0,2019042750.0,201900561.0,0.0,607043,641154,L,R,Walk,1
1.0,0.0,2019042751.0,201900561.0,0.0,642708,641154,R,R,Home Run,1
1.0,0.0,2019042752.0,201900561.0,0.0,554430,641154,L,R,Strikeout,2
1.0,0.0,2019042753.0,201900561.0,0.0,643446,641154,L,R,Hit By Pitch,2
1.0,0.0,2019042754.0,201900561.0,0.0,605204,641154,R,R,Single,2
1.0,0.0,2019042755.0,201900561.0,0.0,429664,641154,L,R,Single,2
1.0,0.0,2019042756.0,201900561.0,0.0,624413,641154,R,R,Forceout,3
2.0,1.0,2019042757.0,201900561.0,8.0,435522,554430,L,R,Strikeout,1
2.0,1.0,2019042758.0,201900561.0,8.0,605119,554430,R,R,Groundout,2
2.0,1.0,2019042759.0,201900561.0,8.0,595751,554430,R,R,Field Error,2
2.0,1.0,2019042760.0,201900561.0,8.0,500743,554430,R,R,Walk,2
2.0,1.0,2019042761.0,201900561.0,8.0,594011,554430,L,R,Strikeout,3
2.0,0.0,2019042762.0,201900561.0,0.0,624424,641154,L,R,Home Run,0
2.0,0.0,2019042763.0,201900561.0,0.0,467092,641154,R,R,Groundout,1
2.0,0.0,2019042764.0,201900561.0,0.0,607043,641154,L,R,Lineout,2
2.0,0.0,2019042765.0,201900561.0,0.0,642708,641154,R,R,Strikeout,3
3.0,1.0,2019042766.0,201900561.0,9.0,641154,554430,L,R,Strikeout,1
3.0,1.0,2019042767.0,201900561.0,9.0,434158,554430,L,R,Single,1
3.0,1.0,2019042768.0,201900561.0,9.0,445988,554430,R,R,Single,1
3.0,1.0,2019042769.0,201900561.0,9.0,516770,554430,R,R,Single,1
3.0,1.0,2019042770.0,201900561.0,9.0,435522,554430,L,R,Single,1
3.0,1.0,2019042771.0,201900561.0,9.0,605119,554430,R,R,Sac Fly,2
3.0,1.0,2019042772.0,201900561.0,9.0,595751,554430,R,R,Strikeout,3
3.0,0.0,2019042773.0,201900561.0,2.0,554430,641154,L,R,Strikeout,1
3.0,0.0,2019042774.0,201900561.0,2.0,643446,641154,L,R,Home Run,1
3.0,0.0,2019042775.0,201900561.0,2.0,605204,641154,R,R,Groundout,2
3.0,0.0,2019042776.0,201900561.0,2.0,429664,641154,L,R,Groundout,3
4.0,1.0,2019042777.0,201900561.0,10.0,500743,554430,R,R,Strikeout,1
4.0,1.0,2019042778.0,201900561.0,10.0,594011,554430,L,R,Single,1
4.0,1.0,2019042779.0,201900561.0,10.0,543194,554430,R,R,Single,1
4.0,1.0,2019042780.0,201900561.0,10.0,434158,554430,L,R,Strikeout,2
4.0,1.0,2019042781.0,201900561.0,10.0,445988,554430,R,R,Groundout,3
4.0,0.0,2019042782.0,201900561.0,2.0,624413,592169,R,R,Strikeout,1
4.0,0.0,2019042783.0,201900561.0,2.0,624424,592169,L,R,Single,1
4.0,0.0,2019042784.0,201900561.0,2.0,467092,592169,R,R,Single,1
4.0,0.0,2019042785.0,201900561.0,2.0,607043,592169,L,R,Single,1
4.0,0.0,2019042786.0,201900561.0,2.0,642708,592169,R,R,Strikeout,2
4.0,0.0,2019042787.0,201900561.0,2.0,554430,592169,L,R,Strikeout,3
5.0,1.0,2019042788.0,201900561.0,11.0,516770,554430,R,R,Groundout,1
5.0,1.0,2019042789.0,201900561.0,11.0,435522,554430,L,R,Groundout,2
5.0,1.0,2019042790.0,201900561.0,11.0,605119,554430,R,R,Single,2
5.0,1.0,2019042791.0,201900561.0,11.0,595751,554430,R,R,Strikeout,3
5.0,0.0,2019042792.0,201900561.0,2.0,643446,592169,L,R,Flyout,1
5.0,0.0,2019042793.0,201900561.0,2.0,605204,592169,R,R,Single,1
5.0,0.0,2019042794.0,201900561.0,2.0,429664,592169,L,R,Walk,1
5.0,0.0,2019042795.0,201900561.0,2.0,624413,592169,R,R,Strikeout,2
5.0,0.0,2019042796.0,201900561.0,2.0,624424,592169,L,R,Walk,2
5.0,0.0,2019042797.0,201900561.0,2.0,467092,592169,R,R,Flyout,3
6.0,1.0,2019042798.0,201900561.0,11.0,500743,554430,R,R,Single,0
6.0,1.0,2019042799.0,201900561.0,11.0,594011,554430,L,R,Flyout,1
6.0,1.0,2019042800.0,201900561.0,11.0,542932,554430,R,R,Strikeout,2
6.0,1.0,2019042801.0,201900561.0,11.0,434158,554430,L,R,Single,2
6.0,1.0,2019042802.0,201900561.0,11.0,445988,554430,R,R,Groundout,3
6.0,0.0,2019042803.0,201900561.0,2.0,607043,650671,L,L,Walk,0
6.0,0.0,2019042804.0,201900561.0,2.0,642708,650671,R,L,Grounded Into DP,2
6.0,0.0,2019042805.0,201900561.0,2.0,554430,650671,L,L,Single,2
6.0,0.0,2019042806.0,201900561.0,2.0,643446,650671,L,L,Walk,2
6.0,0.0,2019042807.0,201900561.0,2.0,605204,650671,R,L,Groundout,3
7.0,1.0,2019042808.0,201900561.0,11.0,516770,554430,R,R,Strikeout,1
7.0,1.0,2019042809.0,201900561.0,11.0,435522,554430,L,R,Pop Out,2
7.0,1.0,2019042810.0,201900561.0,11.0,605119,554430,R,R,Lineout,3
7.0,0.0,2019042811.0,201900561.0,2.0,429664,650671,L,L,Flyout,1
7.0,0.0,2019042812.0,201900561.0,2.0,624413,650671,R,L,Walk,1
7.0,0.0,2019042813.0,201900561.0,2.0,624424,650671,L,L,Hit By Pitch,1
7.0,0.0,2019042814.0,201900561.0,2.0,467092,650671,R,L,Grounded Into DP,3
8.0,1.0,2019042815.0,201900561.0,11.0,595751,641341,R,R,Strikeout,1
8.0,1.0,2019042816.0,201900561.0,11.0,500743,641341,R,R,Lineout,2
8.0,1.0,2019042817.0,201900561.0,11.0,594011,641341,L,R,Walk,2
8.0,1.0,2019042818.0,201900561.0,11.0,542932,641341,R,R,Flyout,3
8.0,0.0,2019042819.0,201900561.0,2.0,607043,650671,L,L,Strikeout,1
8.0,0.0,2019042820.0,201900561.0,2.0,642708,650671,R,L,Walk,1
8.0,0.0,2019042821.0,201900561.0,2.0,642086,650671,L,L,Pop Out,2
8.0,0.0,2019042822.0,201900561.0,2.0,501571,650671,R,L,Pop Out,3
9.0,1.0,2019042823.0,201900561.0,11.0,434158,623354,L,L,Groundout,1
9.0,1.0,2019042824.0,201900561.0,11.0,595453,623354,R,L,Groundout,2
9.0,1.0,2019042825.0,201900561.0,11.0,516770,623354,R,L,Walk,2
9.0,1.0,2019042826.0,201900561.0,11.0,435522,623354,R,L,Single,2
9.0,1.0,2019042827.0,201900561.0,11.0,605119,623354,R,L,Groundout,3
1.0,1.0,2019042828.0,201900562.0,0.0,456715,500779,R,L,Single,0
1.0,1.0,2019042829.0,201900562.0,0.0,592885,500779,L,L,Grounded Into DP,2
1.0,1.0,2019042830.0,201900562.0,0.0,460075,500779,R,L,Groundout,3
1.0,0.0,2019042831.0,201900562.0,0.0,546991,461829,R,L,Groundout,1
1.0,0.0,2019042832.0,201900562.0,0.0,592178,461829,R,L,Lineout,2
