fpr,tpr,threshold
0.149439601494396,0.28989139515455303,0.64823747
0.149439601494396,0.2932330827067669,0.6479082
0.1506849315068493,0.2932330827067669,0.64784384
0.1506849315068493,0.2957393483709273,0.64761037
0.15317559153175592,0.2957393483709273,0.64743763
0.15317559153175592,0.29657477025898077,0.6471846
0.15442092154420922,0.29657477025898077,0.64714974
0.15442092154420922,0.3032581453634085,0.64635086
0.15566625155666253,0.3032581453634085,0.6462836
0.15566625155666253,0.30492898913951544,0.64600265
0.1569115815691158,0.30492898913951544,0.64592123
0.1569115815691158,0.3057644110275689,0.645769
0.16064757160647572,0.3057644110275689,0.64543796
0.16064757160647572,0.3107769423558897,0.64513546
0.16313823163138233,0.3107769423558897,0.6449404
0.16313823163138233,0.3116123642439432,0.6448616
0.1643835616438356,0.3116123642439432,0.6447581
0.1643835616438356,0.31495405179615704,0.64377046
0.1656288916562889,0.31495405179615704,0.6436392
0.1656288916562889,0.3157894736842105,0.64358985
0.16687422166874222,0.3157894736842105,0.6435405
0.16687422166874222,0.3191311612364244,0.6428069
0.16936488169364883,0.3191311612364244,0.6427053
0.16936488169364883,0.3216374269005848,0.64230967
0.1706102117061021,0.3216374269005848,0.64227176
0.1706102117061021,0.3283208020050125,0.64117837
0.1718555417185554,0.3283208020050125,0.64111614
0.1718555417185554,0.32999164578111945,0.6408812
0.17310087173100872,0.32999164578111945,0.64075243
0.17310087173100872,0.3316624895572264,0.6406727
0.17434620174346202,0.3316624895572264,0.6406679
0.17434620174346202,0.3333333333333333,0.64025044
0.1780821917808219,0.3333333333333333,0.6401464
0.1780821917808219,0.3366750208855472,0.6396942
0.18057285180572852,0.3366750208855472,0.6394446
0.18057285180572852,0.33751044277360065,0.6394187
0.18181818181818182,0.33751044277360065,0.639222
0.18181818181818182,0.3391812865497076,0.6390703
0.18306351183063513,0.3391812865497076,0.63898635
0.18306351183063513,0.34001670843776105,0.63889706
0.1843088418430884,0.34001670843776105,0.63888323
0.1843088418430884,0.34502923976608185,0.6382485
0.1855541718555417,0.34502923976608185,0.63822234
0.1855541718555417,0.3458646616541353,0.63810945
0.18679950186799502,0.3458646616541353,0.6380595
0.18679950186799502,0.34753550543024225,0.6375092
0.18804483188044832,0.34753550543024225,0.63745415
0.18804483188044832,0.3483709273182957,0.63736594
0.18929016189290163,0.3483709273182957,0.6369916
0.18929016189290163,0.3492063492063492,0.6369005
0.19053549190535493,0.3492063492063492,0.63657796
0.19053549190535493,0.35254803675856305,0.6363822
0.19551681195516812,0.35254803675856305,0.6361305
0.19551681195516812,0.3567251461988304,0.6354486
0.19676214196762143,0.3567251461988304,0.63534296
0.19676214196762143,0.3609022556390977,0.63510156
0.1980074719800747,0.3609022556390977,0.6350615
0.1980074719800747,0.3617376775271512,0.6349633
0.199252801992528,0.3617376775271512,0.6348196
0.199252801992528,0.3684210526315789,0.63382256
0.20049813200498132,0.3684210526315789,0.63373744
0.20049813200498132,0.3692564745196324,0.6336936
